05027,15,19,0.7894736842105263
05029,19,19,1.0
05031,17,20,0.85
05033,14,20,0.7
05035,19,20,0.95
05037,18,19,0.9473684210526315
05039,17,19,0.8947368421052632
05041,19,19,1.0
05043,17,19,0.8947368421052632
05045,19,20,0.95
05047,16,19,0.8421052631578947
05049,18,19,0.9473684210526315
05051,20,20,1.0
05053,19,19,1.0
05055,17,20,0.85
05057,16,19,0.8421052631578947
05059,19,20,0.95
05061,15,19,0.7894736842105263
05063,15,20,0.75
05065,18,19,0.9473684210526315
05067,11,19,0.5789473684210527
05069,19,20,0.95
05071,20,20,1.0
05073,17,19,0.8947368421052632
05075,14,20,0.7
05077,20,20,1.0
05079,19,20,0.95
05081,11,19,0.5789473684210527
05083,17,19,0.8947368421052632
05085,19,20,0.95
05087,19,19,1.0
05089,11,19,0.5789473684210527
05091,15,20,0.75
05093,15,20,0.75
05095,19,19,1.0
05099,16,19,0.8421052631578947
05101,15,19,0.7894736842105263
05103,19,19,1.0
05105,19,19,1.0
05107,13,19,0.6842105263157895
05109,19,19,1.0
05111,19,20,0.95
05113,15,19,0.7894736842105263
05115,20,20,1.0
05117,19,19,1.0
05119,22,22,1.0
05121,16,19,0.8421052631578947
05123,19,20,0.95
05125,17,20,0.85
05127,14,19,0.7368421052631579
05129,18,19,0.9473684210526315
05131,18,20,0.9
05133,17,20,0.85
05135,18,19,0.9473684210526315
05137,18,19,0.9473684210526315
05139,20,20,1.0
05141,18,19,0.9473684210526315
05143,21,22,0.9545454545454546
05145,19,20,0.95
05147,17,19,0.8947368421052632
05149,20,20,1.0
06001,22,22,1.0
06003,16,19,0.8421052631578947
06005,19,19,1.0
06007,21,21,1.0
06009,19,19,1.0
06011,18,19,0.9473684210526315
06013,22,22,1.0
06015,18,19,0.9473684210526315
06017,20,21,0.9523809523809523
06019,22,22,1.0
06021,18,19,0.9473684210526315
06023,19,20,0.95
06025,18,21,0.8571428571428571
06027,13,19,0.6842105263157895
06029,22,22,1.0
06031,21,21,1.0
06033,20,20,1.0
06035,18,19,0.9473684210526315
06037,22,22,1.0
06039,21,21,1.0
06041,21,22,0.9545454545454546
06043,14,19,0.7368421052631579
06045,18,20,0.9
06047,16,21,0.7619047619047619
06049,17,19,0.8947368421052632
06051,19,19,1.0
06053,22,22,1.0
06055,20,21,0.9523809523809523
06057,9,20,0.45
06059,22,22,1.0
06061,18,22,0.8181818181818182
06063,17,19,0.8947368421052632
06065,22,22,1.0
06067,22,22,1.0
06069,20,20,1.0
06071,22,22,1.0
06073,20,22,0.9090909090909091
06075,21,22,0.9545454545454546
06077,22,22,1.0
06079,21,22,0.9545454545454546
06081,22,22,1.0
06083,21,22,0.9545454545454546
06085,22,22,1.0
06087,21,22,0.9545454545454546
06089,19,21,0.9047619047619048
06091,16,19,0.8421052631578947
06093,17,19,0.8947368421052632
06095,22,22,1.0
06097,22,22,1.0
06099,21,21,1.0
06101,19,20,0.95
06103,20,20,1.0
06105,17,19,0.8947368421052632
06107,20,21,0.9523809523809523
06109,19,19,1.0
06111,20,22,0.9090909090909091
06113,20,21,0.9523809523809523
06115,20,20,1.0
08001,17,22,0.7727272727272727
08003,16,19,0.8421052631578947
08005,19,22,0.8636363636363636
08007,18,19,0.9473684210526315
08009,15,19,0.7894736842105263
08011,14,19,0.7368421052631579
08013,20,22,0.9090909090909091
08014,14,18,0.7777777777777778
08015,3,19,0.15789473684210525
08017,18,19,0.9473684210526315
08019,16,19,0.8421052631578947
08021,15,19,0.7894736842105263
08023,17,19,0.8947368421052632
08025,18,19,0.9473684210526315
08027,19,19,1.0
08029,19,19,1.0
08031,18,22,0.8181818181818182
08033,18,19,0.9473684210526315
08035,19,22,0.8636363636363636
08037,18,21,0.8571428571428571
08039,18,19,0.9473684210526315
08041,18,22,0.8181818181818182
08043,20,20,1.0
08045,20,20,1.0
08047,15,19,0.7894736842105263
08049,19,19,1.0
08051,7,20,0.35
08053,8,19,0.42105263157894735
08055,17,19,0.8947368421052632
08057,17,19,0.8947368421052632
08059,17,22,0.7727272727272727
08061,18,19,0.9473684210526315
08063,17,19,0.8947368421052632
08065,16,19,0.8421052631578947
08067,18,20,0.9
08069,17,22,0.7727272727272727
08071,18,19,0.9473684210526315
08073,19,19,1.0
08075,18,20,0.9
08077,20,21,0.9523809523809523
08079,17,19,0.8947368421052632
08081,16,19,0.8421052631578947
08083,19,19,1.0
08085,8,19,0.42105263157894735
08087,13,20,0.65
08089,17,19,0.8947368421052632
08091,8,19,0.42105263157894735
08093,18,19,0.9473684210526315
08095,16,19,0.8421052631578947
08097,19,19,1.0
08099,18,19,0.9473684210526315
08101,17,22,0.7727272727272727
08103,14,19,0.7368421052631579
08105,19,19,1.0
08107,17,19,0.8947368421052632
08109,3,19,0.15789473684210525
08111,9,19,0.47368421052631576
08113,17,19,0.8947368421052632
08115,4,19,0.21052631578947367
08117,19,20,0.95
08119,18,19,0.9473684210526315
08121,16,19,0.8421052631578947
08123,21,22,0.9545454545454546
08125,13,19,0.6842105263157895
09001,14,22,0.6363636363636364
09003,13,22,0.5909090909090909
09005,19,22,0.8636363636363636
09007,19,22,0.8636363636363636
09009,13,22,0.5909090909090909
09011,17,21,0.8095238095238095
09013,18,22,0.8181818181818182
09015,19,20,0.95
10001,27,27,1.0
10003,28,28,1.0
10005,26,27,0.9629629629629629
11001,,,
11031,,,
12001,24,27,0.8888888888888888
12003,22,25,0.88
12005,26,26,1.0
12007,25,25,1.0
12009,23,27,0.8518518518518519
12011,23,28,0.8214285714285714
12013,24,24,1.0
12015,26,27,0.9629629629629629
12017,26,26,1.0
12019,23,26,0.8846153846153846
12021,23,28,0.8214285714285714
12023,24,25,0.96
12027,24,25,0.96
12029,21,24,0.875
12031,28,28,1.0
12033,24,27,0.8888888888888888
12035,22,25,0.88
12037,6,24,0.25
12039,24,25,0.96
12041,24,24,1.0
12043,18,24,0.75
12045,22,24,0.9166666666666666
12047,24,24,1.0
12049,23,25,0.92
12051,25,25,1.0
12053,26,26,1.0
12055,23,25,0.92
12057,23,28,0.8214285714285714
12059,24,24,1.0
12061,22,26,0.8461538461538461
12063,22,25,0.88
12065,21,24,0.875
12067,20,25,0.8
12069,27,27,1.0
12071,25,28,0.8928571428571429
12073,21,27,0.7777777777777778
12075,24,25,0.96
12077,22,24,0.9166666666666666
12079,21,25,0.84
12081,27,28,0.9642857142857143
12083,24,26,0.9230769230769231
12085,25,26,0.9615384615384616
12086,25,26,0.9615384615384616
12087,21,25,0.84
12089,25,25,1.0
12091,26,27,0.9629629629629629
12093,19,25,0.76
12095,26,28,0.9285714285714286
12097,26,28,0.9285714285714286
12099,24,28,0.8571428571428571
12101,22,28,0.7857142857142857
12103,21,28,0.75
12105,26,28,0.9285714285714286
12107,25,25,1.0
12109,27,27,1.0
12111,25,26,0.9615384615384616
12113,25,26,0.9615384615384616
12115,26,27,0.9629629629629629
12117,26,27,0.9629629629629629
12119,27,27,1.0
12121,24,25,0.96
12123,24,25,0.96
12125,22,25,0.88
12127,28,28,1.0
12129,24,25,0.96
12131,21,25,0.84
12133,23,25,0.92
13001,25,25,1.0
13003,24,24,1.0
13005,9,24,0.375
13007,23,24,0.9583333333333334
13009,21,25,0.84
13011,21,24,0.875
13013,25,25,1.0
13015,26,26,1.0
13017,22,23,0.9565217391304348
13019,24,24,1.0
13021,24,26,0.9230769230769231
13023,23,24,0.9583333333333334
13025,23,24,0.9583333333333334
13027,24,24,1.0
13029,24,25,0.96
13031,22,25,0.88
13033,25,25,1.0
13035,24,24,1.0
13037,,,
13039,24,25,0.96
13043,16,24,0.6666666666666666
13045,24,26,0.9230769230769231
13047,25,25,1.0
13049,24,24,1.0
13051,24,26,0.9230769230769231
13053,15,25,0.6
13055,24,25,0.96
13057,26,27,0.9629629629629629
13059,27,27,1.0
13061,23,24,0.9583333333333334
13063,27,27,1.0
13065,11,24,0.4583333333333333
13067,28,28,1.0
13069,25,25,1.0
13071,23,25,0.92
13073,26,26,1.0
13075,18,24,0.75
13077,27,27,1.0
13079,24,24,1.0
13081,24,24,1.0
13083,23,24,0.9583333333333334
13085,25,25,1.0
13087,23,25,0.92
13089,28,28,1.0
13091,22,25,0.88
13093,23,24,0.9583333333333334
13095,24,26,0.9230769230769231
13097,27,27,1.0
13099,21,24,0.875
13101,19,24,0.7916666666666666
13103,23,25,0.92
13105,20,25,0.8
13107,23,25,0.92
13109,23,24,0.9583333333333334
13111,20,24,0.8333333333333334
13113,25,26,0.9615384615384616
13115,23,25,0.92
13117,27,27,1.0
13119,25,25,1.0
13121,28,28,1.0
13123,25,25,1.0
13125,23,24,0.9583333333333334
13127,23,25,0.92
13129,25,25,1.0
13131,23,24,0.9583333333333334
13133,24,24,1.0
13135,28,28,1.0
13137,25,25,1.0
13139,27,27,1.0
13141,20,24,0.8333333333333334
13143,24,25,0.96
13145,23,24,0.9583333333333334
13147,24,24,1.0
13149,23,24,0.9583333333333334
13151,27,27,1.0
13153,26,26,1.0
13155,23,24,0.9583333333333334
13157,25,25,1.0
13159,24,24,1.0
13161,24,24,1.0
13163,23,24,0.9583333333333334
13165,19,24,0.7916666666666666
13167,23,24,0.9583333333333334
13169,23,24,0.9583333333333334
13171,23,24,0.9583333333333334
13173,23,24,0.9583333333333334
13175,25,25,1.0
13177,24,25,0.96
13179,24,25,0.96
13181,23,24,0.9583333333333334
13183,24,24,1.0
13185,24,25,0.96
13187,25,25,1.0
13189,13,24,0.5416666666666666
13191,23,24,0.9583333333333334
13193,22,24,0.9166666666666666
13195,24,24,1.0
13197,23,24,0.9583333333333334
13199,24,24,1.0
13201,22,24,0.9166666666666666
13205,23,24,0.9583333333333334
13207,24,24,1.0
13209,21,24,0.875
13211,23,24,0.9583333333333334
13213,22,25,0.88
13215,26,26,1.0
13217,25,25,1.0
13219,24,25,0.96
13221,24,24,1.0
13223,27,27,1.0
13225,23,24,0.9583333333333334
13227,23,24,0.9583333333333334
13229,25,25,1.0
13231,23,24,0.9583333333333334
13233,22,25,0.88
13235,23,24,0.9583333333333334
13237,24,24,1.0
13239,22,24,0.9166666666666666
13241,24,24,1.0
13243,17,24,0.7083333333333334
13245,26,26,1.0
13247,24,26,0.9230769230769231
13249,23,24,0.9583333333333334
13251,23,24,0.9583333333333334
13253,23,24,0.9583333333333334
13255,25,25,1.0
13257,24,25,0.96
13259,21,24,0.875
13261,25,25,1.0
13263,22,24,0.9166666666666666
13265,4,23,0.17391304347826086
13267,24,25,0.96
13269,23,24,0.9583333333333334
13271,20,24,0.8333333333333334
13273,23,24,0.9583333333333334
13275,25,25,1.0
13277,23,25,0.92
13279,22,25,0.88
13281,23,24,0.9583333333333334
13283,23,24,0.9583333333333334
13285,25,25,1.0
13287,23,24,0.9583333333333334
13289,24,24,1.0
13291,22,25,0.88
13293,23,25,0.92
13295,24,25,0.96
13297,24,25,0.96
13299,24,25,0.96
13301,23,24,0.9583333333333334
13303,19,25,0.76
13305,23,25,0.92
13307,22,23,0.9565217391304348
13309,19,24,0.7916666666666666
13311,25,25,1.0
13313,25,25,1.0
13315,24,24,1.0
13317,24,24,1.0
13319,23,24,0.9583333333333334
13321,23,24,0.9583333333333334
15001,18,24,0.75
15003,21,25,0.84
15007,8,22,0.36363636363636365
15009,21,22,0.9545454545454546
16001,27,28,0.9642857142857143
16003,24,24,1.0
16005,24,25,0.96
16007,8,23,0.34782608695652173
16009,22,23,0.9565217391304348
16011,14,25,0.56
16013,17,26,0.6538461538461539
16015,23,23,1.0
16017,24,24,1.0
16019,17,25,0.68
16021,24,24,1.0
16023,13,23,0.5652173913043478
16025,9,21,0.42857142857142855
16027,24,27,0.8888888888888888
16029,11,24,0.4583333333333333
16031,13,25,0.52
16033,8,22,0.36363636363636365
16035,18,23,0.782608695652174
16037,8,24,0.3333333333333333
16039,23,24,0.9583333333333334
16041,17,23,0.7391304347826086
16043,12,24,0.5
16045,19,24,0.7916666666666666
16047,12,24,0.5
16049,19,24,0.7916666666666666
16051,17,25,0.68
16053,13,25,0.52
16055,26,26,1.0
16057,15,25,0.6
16059,11,20,0.55
16061,13,24,0.5416666666666666
16063,12,24,0.5
16065,18,25,0.72
16067,18,25,0.72
16069,16,25,0.64
16071,18,23,0.782608695652174
16073,17,24,0.7083333333333334
16075,19,25,0.76
16077,14,24,0.5833333333333334
16079,22,23,0.9565217391304348
16081,12,24,0.5
16083,13,25,0.52
16085,24,24,1.0
16087,19,24,0.7916666666666666
17001,22,25,0.88
17003,16,24,0.6666666666666666
17005,17,24,0.7083333333333334
17007,8,25,0.32
17009,17,24,0.7083333333333334
17011,16,25,0.64
17013,14,24,0.5833333333333334
17015,20,24,0.8333333333333334
17017,12,24,0.5
17019,20,26,0.7692307692307693
17021,17,25,0.68
17023,22,24,0.9166666666666666
17025,15,24,0.625
17027,14,25,0.56
17029,19,25,0.76
17031,21,28,0.75
17033,13,24,0.5416666666666666
17035,17,24,0.7083333333333334
17037,20,25,0.8
17039,20,24,0.8333333333333334
17041,19,25,0.76
17043,22,28,0.7857142857142857
17045,19,24,0.7916666666666666
17047,11,24,0.4583333333333333
17049,16,25,0.64
17051,18,25,0.72
17053,21,24,0.875
17055,25,25,1.0
17057,24,24,1.0
17059,23,24,0.9583333333333334
17061,15,24,0.625
17063,20,25,0.8
17065,23,24,0.9583333333333334
17067,10,24,0.4166666666666667
17069,21,24,0.875
17071,22,24,0.9166666666666666
17073,14,25,0.56
17075,17,25,0.68
17077,18,25,0.72
17079,21,24,0.875
17081,22,25,0.88
17083,16,24,0.6666666666666666
17085,13,24,0.5416666666666666
17087,19,24,0.7916666666666666
17089,22,28,0.7857142857142857
17091,19,25,0.76
17093,19,26,0.7307692307692307
17095,18,25,0.72
17097,21,28,0.75
17099,17,24,0.7083333333333334
17101,24,24,1.0
17103,21,25,0.84
17105,16,25,0.64
17107,21,24,0.875
17109,14,25,0.56
17111,24,28,0.8571428571428571
17113,24,26,0.9230769230769231
17115,15,25,0.6
17117,18,25,0.72
17119,25,27,0.9259259259259259
17121,16,25,0.64
17123,19,24,0.7916666666666666
17125,15,24,0.625
17127,13,24,0.5416666666666666
17129,22,24,0.9166666666666666
17131,16,24,0.6666666666666666
17133,23,25,0.92
17135,20,24,0.8333333333333334
17137,16,25,0.64
17139,12,24,0.5
17141,20,25,0.8
17143,24,26,0.9230769230769231
17145,20,25,0.8
17147,19,24,0.7916666666666666
17149,18,24,0.75
17151,23,24,0.9583333333333334
17153,17,24,0.7083333333333334
17155,12,24,0.5
17157,23,25,0.92
17159,19,24,0.7916666666666666
17161,18,26,0.6923076923076923
17163,24,26,0.9230769230769231
17165,22,24,0.9166666666666666
17167,20,26,0.7692307692307693
17169,22,24,0.9166666666666666
17171,16,23,0.6956521739130435
17173,14,24,0.5833333333333334
17175,18,24,0.75
17177,19,25,0.76
17179,23,26,0.8846153846153846
17181,23,24,0.9583333333333334
17183,24,25,0.96
17185,23,24,0.9583333333333334
17187,15,24,0.625
17189,18,24,0.75
17191,15,24,0.625
17193,20,24,0.8333333333333334
17195,19,25,0.76
17197,22,28,0.7857142857142857
17199,19,25,0.76
17201,19,27,0.7037037037037037
17203,20,25,0.8
18001,18,24,0.75
18003,25,27,0.9259259259259259
18005,24,25,0.96
18007,23,24,0.9583333333333334
18009,16,24,0.6666666666666666
18011,25,25,1.0
18013,24,24,1.0
18015,24,24,1.0
18017,23,25,0.92
18019,24,25,0.96
18021,22,24,0.9166666666666666
18023,24,25,0.96
18025,15,24,0.625
18027,15,25,0.6
18029,24,25,0.96
18031,18,26,0.6923076923076923
18033,19,24,0.7916666666666666
18035,21,25,0.84
18037,25,25,1.0
18039,19,27,0.7037037037037037
18041,22,25,0.88
18043,24,25,0.96
18045,22,24,0.9166666666666666
18047,23,24,0.9583333333333334
18049,22,24,0.9166666666666666
18051,18,25,0.72
18053,24,25,0.96
18055,23,24,0.9583333333333334
18057,28,28,1.0
18059,24,25,0.96
18061,25,25,1.0
18063,27,27,1.0
18065,25,25,1.0
18067,24,25,0.96
18069,12,25,0.48
18071,23,25,0.92
18073,24,25,0.96
18075,14,24,0.5833333333333334
18077,13,25,0.52
18079,19,24,0.7916666666666666
18081,27,27,1.0
18083,19,25,0.76
18085,24,25,0.96
18087,17,25,0.68
18089,26,28,0.9285714285714286
18091,23,24,0.9583333333333334
18093,25,25,1.0
18095,26,27,0.9629629629629629
18097,28,28,1.0
18099,19,25,0.76
18101,20,24,0.8333333333333334
18103,23,25,0.92
18105,23,26,0.8846153846153846
18107,24,25,0.96
18109,25,25,1.0
18111,16,24,0.6666666666666666
18113,22,25,0.88
18115,23,24,0.9583333333333334
18117,23,24,0.9583333333333334
18119,24,24,1.0
18121,19,24,0.7916666666666666
18123,23,24,0.9583333333333334
18125,22,24,0.9166666666666666
18127,25,26,0.9615384615384616
18129,21,25,0.84
18131,24,24,1.0
18133,25,25,1.0
18135,15,24,0.625
18137,18,25,0.72
18139,24,24,1.0
18141,25,28,0.8928571428571429
18143,21,24,0.875
18145,24,25,0.96
18147,24,24,1.0
18149,19,24,0.7916666666666666
18151,25,25,1.0
18153,24,24,1.0
18155,24,24,1.0
18157,25,26,0.9615384615384616
18159,22,24,0.9166666666666666
18161,24,24,1.0
18163,24,26,0.9230769230769231
18165,21,24,0.875
18167,21,25,0.84
18169,17,25,0.68
18171,22,24,0.9166666666666666
18173,22,25,0.88
18175,23,24,0.9583333333333334
18177,19,25,0.76
18179,15,24,0.625
18181,24,25,0.96
18183,25,25,1.0
19001,23,24,0.9583333333333334
19003,23,24,0.9583333333333334
19005,15,24,0.625
19007,20,24,0.8333333333333334
19009,16,24,0.6666666666666666
19011,14,25,0.56
19013,18,26,0.6923076923076923
19015,21,25,0.84
19017,17,25,0.68
19019,15,24,0.625
19021,20,25,0.8
19023,13,24,0.5416666666666666
19025,15,24,0.625
19027,17,25,0.68
19029,20,24,0.8333333333333334
19031,18,24,0.75
19033,17,25,0.68
19035,18,24,0.75
19037,15,24,0.625
19039,23,24,0.9583333333333334
19041,16,24,0.6666666666666666
19043,16,24,0.6666666666666666
19045,20,25,0.8
19047,19,25,0.76
19049,22,25,0.88
19051,19,24,0.7916666666666666
19053,21,24,0.875
19055,13,24,0.5416666666666666
19057,14,25,0.56
19059,15,24,0.625
19061,13,25,0.52
19063,22,24,0.9166666666666666
19065,19,24,0.7916666666666666
19067,14,24,0.5833333333333334
19069,21,24,0.875
19071,19,24,0.7916666666666666
19073,20,24,0.8333333333333334
19075,24,24,1.0
19077,22,24,0.9166666666666666
19079,22,24,0.9166666666666666
19081,18,24,0.75
19083,15,24,0.625
19085,16,24,0.6666666666666666
19087,15,25,0.6
19089,22,24,0.9166666666666666
19091,20,24,0.8333333333333334
19093,15,24,0.625
19095,17,24,0.7083333333333334
19097,16,24,0.6666666666666666
19099,23,25,0.92
19101,23,24,0.9583333333333334
19103,18,27,0.6666666666666666
19105,15,25,0.6
19107,17,24,0.7083333333333334
19109,14,24,0.5833333333333334
19111,16,25,0.64
19113,19,27,0.7037037037037037
19115,21,24,0.875
19117,24,24,1.0
19119,17,24,0.7083333333333334
19121,20,24,0.8333333333333334
19123,24,25,0.96
19125,22,25,0.88
19127,19,25,0.76
19129,14,24,0.5833333333333334
19131,23,24,0.9583333333333334
19133,14,24,0.5833333333333334
19135,23,24,0.9583333333333334
19137,23,24,0.9583333333333334
19139,16,25,0.64
19141,12,25,0.48
19143,17,24,0.7083333333333334
19145,17,24,0.7083333333333334
19147,21,24,0.875
19149,14,25,0.56
19151,17,24,0.7083333333333334
19153,23,28,0.8214285714285714
19155,22,25,0.88
19157,18,24,0.75
19159,18,24,0.75
19161,15,24,0.625
19163,21,26,0.8076923076923077
19165,18,24,0.75
19167,14,25,0.56
19169,16,25,0.64
19171,18,25,0.72
19173,20,24,0.8333333333333334
19175,20,24,0.8333333333333334
19177,16,24,0.6666666666666666
19179,19,25,0.76
19181,24,25,0.96
19183,23,25,0.92
19185,18,24,0.75
19187,13,25,0.52
19189,13,24,0.5416666666666666
19191,21,24,0.875
19193,16,25,0.64
19195,23,24,0.9583333333333334
19197,17,24,0.7083333333333334
20001,23,24,0.9583333333333334
20003,18,24,0.75
20005,21,24,0.875
20007,17,24,0.7083333333333334
20009,19,25,0.76
20011,20,24,0.8333333333333334
20013,16,24,0.6666666666666666
20015,20,25,0.8
20017,17,24,0.7083333333333334
20019,14,24,0.5833333333333334
20021,20,24,0.8333333333333334
20023,23,24,0.9583333333333334
20025,19,24,0.7916666666666666
20027,22,24,0.9166666666666666
20029,15,24,0.625
20031,23,24,0.9583333333333334
20033,16,24,0.6666666666666666
20035,17,24,0.7083333333333334
20037,19,25,0.76
20039,13,23,0.5652173913043478
20041,23,24,0.9583333333333334
20043,21,24,0.875
20045,22,26,0.8461538461538461
20047,15,24,0.625
20049,19,24,0.7916666666666666
20051,14,25,0.56
20053,19,24,0.7916666666666666
20055,14,25,0.56
20057,13,25,0.52
20059,21,24,0.875
20061,20,24,0.8333333333333334
20063,17,24,0.7083333333333334
20065,16,23,0.6956521739130435
20067,16,24,0.6666666666666666
20069,14,24,0.5833333333333334
20071,10,22,0.45454545454545453
20073,21,24,0.875
20075,13,24,0.5416666666666666
20077,18,24,0.75
20079,21,24,0.875
20081,17,24,0.7083333333333334
20083,21,24,0.875
20085,17,24,0.7083333333333334
20087,22,24,0.9166666666666666
20089,15,24,0.625
20091,22,28,0.7857142857142857
20093,13,24,0.5416666666666666
20095,19,23,0.8260869565217391
20097,16,24,0.6666666666666666
20099,24,24,1.0
20101,15,24,0.625
20103,18,26,0.6923076923076923
20105,22,23,0.9565217391304348
20107,23,24,0.9583333333333334
20109,17,23,0.7391304347826086
20111,21,25,0.84
20113,22,25,0.88
20115,18,24,0.75
20117,21,23,0.9130434782608695
20119,22,24,0.9166666666666666
20121,21,24,0.875
20123,21,24,0.875
20125,24,24,1.0
20127,21,24,0.875
20129,22,24,0.9166666666666666
20131,13,24,0.5416666666666666
20133,22,24,0.9166666666666666
20135,9,24,0.375
20137,14,24,0.5833333333333334
20139,22,24,0.9166666666666666
20141,22,24,0.9166666666666666
20143,23,24,0.9583333333333334
20145,22,23,0.9565217391304348
20147,17,24,0.7083333333333334
20149,21,24,0.875
20151,15,24,0.625
20153,21,23,0.9130434782608695
20155,14,25,0.56
20157,23,24,0.9583333333333334
20159,21,24,0.875
20161,22,25,0.88
20163,16,24,0.6666666666666666
20165,9,23,0.391304347826087
20167,13,23,0.5652173913043478
20169,24,25,0.96
20171,16,24,0.6666666666666666
20173,23,28,0.8214285714285714
20175,17,25,0.68
20177,20,26,0.7692307692307693
20179,12,24,0.5
20181,15,24,0.625
20183,13,24,0.5416666666666666
20185,13,24,0.5416666666666666
20187,17,23,0.7391304347826086
20189,13,24,0.5416666666666666
20191,22,24,0.9166666666666666
20193,15,23,0.6521739130434783
20195,18,24,0.75
20197,20,24,0.8333333333333334
20199,15,23,0.6521739130434783
20201,16,24,0.6666666666666666
20203,21,23,0.9130434782608695
20205,22,24,0.9166666666666666
20207,15,24,0.625
20209,25,27,0.9259259259259259
21001,11,24,0.4583333333333333
21003,23,24,0.9583333333333334
21005,23,24,0.9583333333333334
21007,19,24,0.7916666666666666
21009,16,25,0.64
21011,21,24,0.875
21013,22,24,0.9166666666666666
21015,23,26,0.8846153846153846
21017,22,24,0.9166666666666666
21019,22,25,0.88
21021,22,24,0.9166666666666666
21023,11,24,0.4583333333333333
21025,22,24,0.9166666666666666
21027,22,24,0.9166666666666666
21029,18,25,0.72
21031,22,24,0.9166666666666666
21033,22,24,0.9166666666666666
21035,16,25,0.64
21037,22,25,0.88
21039,23,24,0.9583333333333334
21041,15,24,0.625
21043,23,24,0.9583333333333334
21045,15,24,0.625
21047,16,25,0.64
21049,17,24,0.7083333333333334
21051,13,24,0.5416666666666666
21053,21,24,0.875
21055,16,24,0.6666666666666666
21057,22,24,0.9166666666666666
21059,24,25,0.96
21061,19,24,0.7916666666666666
21063,16,24,0.6666666666666666
21065,23,23,1.0
21067,20,28,0.7142857142857143
21069,24,24,1.0
21071,21,24,0.875
21073,22,25,0.88
21075,17,24,0.7083333333333334
21077,17,24,0.7083333333333334
21079,22,24,0.9166666666666666
21081,23,24,0.9583333333333334
21083,17,25,0.68
21085,19,24,0.7916666666666666
21087,18,24,0.75
21089,22,25,0.88
21091,20,24,0.8333333333333334
21093,18,25,0.72
21095,24,24,1.0
21097,20,24,0.8333333333333334
21099,17,24,0.7083333333333334
21101,20,25,0.8
21103,22,24,0.9166666666666666
21105,22,24,0.9166666666666666
21107,22,25,0.88
21109,22,24,0.9166666666666666
21111,14,28,0.5
21113,19,25,0.76
